ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|3bb8f63560ea9545c68dc8ec8ca37d66|2021-08-21|00:01:45|1629484305|grocery_net|10.79|1|fraud_Rutherford, Homenick and Bergstrom|29.033338|-95.979690
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|7f88276e135d11b4f690000dccecf60f|2021-08-21|03:52:47|1629498167|grocery_net|8.03|1|fraud_Collier Inc|29.675571|-96.684086
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|89ac30d8f7a0c6fd2d1ba01ddd4c45dd|2021-08-21|23:29:24|1629568764|misc_net|935.21|1|fraud_Donnelly PLC|30.829836|-97.298708
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|9571a5a2a7ed4dfe31ec3d37746dbf48|2021-08-22|23:22:44|1629654764|shopping_pos|896.71|1|fraud_Okuneva, Schneider and Rau|30.142077|-96.661890
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|3561173e01e30e54b5330ea7bcfef141|2021-08-22|23:33:21|1629655401|shopping_pos|1041.86|1|fraud_Nitzsche, Kessler and Wolff|30.089250|-96.773313
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|fd52fe2f5998de35217e094208ad48ba|2021-08-22|23:55:17|1629656717|shopping_net|1019.21|1|fraud_Romaguera, Cruickshank and Greenholt|30.572006|-96.908980
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|02a704a08b776c2de46913b96aa3734e|2021-08-22|13:09:16|1629617956|shopping_net|739.12|1|fraud_Gottlieb, Considine and Schultz|29.051906|-96.904014
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|01ca4ddd01e71790beed16575f15265c|2021-08-22|23:24:41|1629654881|shopping_net|815.02|1|fraud_Fisher-Schowalter|29.888122|-96.845469
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|33356dea98b50bc8051a55676dbec12c|2020-06-30|07:59:26|1593484166|grocery_pos|77.32|0|fraud_Kiehn-Emmerich|29.363024|-96.916772
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|ab1f2807b092553807659d7006086ebe|2020-10-13|06:30:18|1602550818|misc_pos|69.95|0|fraud_Kemmer-Buckridge|30.088910|-95.868296
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|864ef6db0695fd3cb2c57b06de6321e4|2020-04-08|02:50:33|1586294433|grocery_net|68.18|0|fraud_Emmerich-Luettgen|30.141463|-95.786702
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|0bd1a39afaeb5eca884de6adee474bc8|2020-12-18|05:30:42|1608249642|shopping_net|77.04|0|fraud_Ruecker, Beer and Collier|29.285466|-97.042552
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|8f8ffeaf30461be0de08f9a8d55590b8|2020-10-30|06:44:05|1604020445|misc_pos|68.80|0|fraud_Keeling-Crist|29.030723|-95.736735
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|982914067f867f37ea93d3735b0c8d65|2020-12-29|10:20:34|1609217434|shopping_net|79.53|0|fraud_Streich, Dietrich and Barton|29.271816|-96.586364
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|73f93157bcf550307878833ddf9d6da5|2020-12-11|07:47:58|1607653078|misc_pos|73.57|0|fraud_McCullough LLC|29.201971|-97.293642
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|a125d599072b8094da91947f8a80740e|2020-09-29|05:41:25|1601338285|misc_pos|64.55|0|fraud_Herzog Ltd|29.864709|-97.398365
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|a406dbf15b562dc561716e2c04b8bcfe|2020-10-19|04:39:21|1603062561|misc_pos|64.33|0|fraud_Hermann-Gaylord|30.093482|-95.847625
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|fc1cff8d2d28b98c3d6f9b6867c20ed0|2020-02-16|08:59:16|1581823756|gas_transport|70.62|0|fraud_Greenholt, Jacobi and Gleason|29.590635|-97.209636
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|383af3ff8cfbaca1de795df246645015|2020-02-10|08:01:37|1581301897|gas_transport|67.54|0|fraud_Cummings LLC|29.870546|-96.568885
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|f21489093b7d6f8d092c25a92b5808fa|2020-12-03|09:06:23|1606966583|misc_pos|71.35|0|fraud_Flatley Group|30.219035|-96.502711
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|d88fa75b42aa9edff6ec9de54610939c|2021-05-23|05:09:30|1621726770|shopping_pos|71.81|0|fraud_Mayert Group|30.361736|-97.269348
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|5a3f807724964284d1042dd8a6f294bb|2020-01-24|04:46:43|1579821403|gas_transport|68.89|0|fraud_Torp-Labadie|30.429713|-97.548581
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|ff887bb175e7d1cbb094b0f6e4b7fbf9|2020-11-14|03:42:13|1605305533|misc_pos|62.05|0|fraud_Yost, Block and Koepp|30.736273|-96.944933
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|1cbb40a4662a716b26baf199825dbbb1|2020-12-30|05:26:40|1609286200|shopping_net|68.62|0|fraud_Schmeler, Bashirian and Price|29.819389|-96.988346
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|874f293840d2bd4e89c79214aa078495|2020-03-03|01:34:53|1583179493|gas_transport|74.66|0|fraud_Conroy-Cruickshank|30.705654|-96.717190
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|9308e27c8392294c7c69040a17f67828|2020-07-15|07:30:37|1594778437|grocery_pos|71.83|0|fraud_Schoen, Kuphal and Nitzsche|29.050140|-96.347183
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|1070b779ce703a0e0b14d28642ec21df|2021-01-23|10:19:55|1611377395|shopping_net|68.89|0|fraud_Gleason-Macejkovic|29.795162|-95.927307
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|6af74946fe0f39629e8fe5971094c634|2020-04-05|06:55:00|1586049900|grocery_net|65.42|0|fraud_Smitham-Schiller|29.656103|-96.201635
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|aed1f92369d865662f308b98ab15996a|2021-02-24|00:17:32|1614106052|shopping_net|69.45|0|fraud_Kuhic, Bins and Pfeffer|30.655908|-97.153035
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|dff4f58e64221b923b150754eb3f072e|2020-06-11|07:10:50|1591839650|grocery_pos|71.93|0|fraud_Heller, Gutmann and Zieme|29.096770|-96.753900
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|f4c6f8fa93ae841da502b58a56afa607|2020-05-29|01:06:14|1590694574|grocery_pos|67.37|0|fraud_Bogisich Inc|29.983205|-96.192893
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|0afe79dd95f44d08206fd6e595aa58a7|2021-02-01|03:37:36|1612130856|shopping_net|71.52|0|fraud_Stanton, Jakubowski and Baumbach|29.067630|-97.506158
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|c4cb02eb6f9172b60911ef5d4bfe2d86|2020-04-03|00:30:26|1585854026|grocery_net|68.94|0|fraud_Runolfsson and Sons|30.346452|-96.239830
649-90-3157|3598926256609312|Devin|Schmidt|M|51554 Misty Fork Suite 016|Ellinger|TX|78938|29.8459|-96.6966|471|Environmental education officer|1990-03-01|859444442469|adults_2550_male_rural.json|797a35c28492a93f721888647d081db3|2020-03-16|08:45:34|1584328534|grocery_net|58.42|0|fraud_Tromp, Kerluke and Glover|29.395740|-96.735463
