ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|0c41892020ebb5c928cb356c37f1592a|2021-12-29|04:01:53|1640730713|grocery_pos|340.78|1|fraud_Kuhic Inc|47.598172|-117.517520
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|6752aec0dc7b384634635bed154577dd|2021-12-30|22:57:06|1640885226|shopping_net|990.93|1|fraud_Mosciski, Ziemann and Farrell|46.982395|-116.022325
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|602fdb98de21b22a2909fbc3699b48ce|2021-12-30|16:05:38|1640860538|shopping_net|1043.04|1|fraud_Goyette Inc|48.179147|-117.185307
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|1034ccd50f4a4b0f75cf57673ff26b90|2021-12-30|23:08:02|1640885882|shopping_net|972.92|1|fraud_Fisher-Schowalter|48.481080|-117.562523
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|fd00e633f71ae1ab80e93bf59a395e20|2021-12-30|22:39:11|1640884151|personal_care|47.73|1|fraud_Bartoletti and Sons|46.941497|-117.107093
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|b75751bec16c90cb8e07cbcb8dc79706|2020-01-28|06:00:24|1580171424|gas_transport|75.56|0|fraud_Bartoletti-Wunsch|47.492262|-116.826738
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|fae30f35a2d903d637e589330250ff11|2020-04-14|02:57:53|1586813273|gas_transport|43.52|0|fraud_Schmitt Inc|47.120469|-117.069603
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|b5ed7cd088197ba8a4764cb68c6b39f7|2020-11-01|11:03:29|1604208809|misc_net|50.33|0|fraud_Jaskolski-Vandervort|48.461603|-117.192973
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|f1d694ff3d667220222ae9eb00a59635|2020-11-04|09:28:44|1604462324|misc_net|62.55|0|fraud_Stehr, Jewess and Schimmel|48.083807|-117.393760
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|4b6ee6b120b3aa15004a113eeb782479|2020-12-03|01:25:48|1606938948|misc_net|73.00|0|fraud_Huel-Langworth|46.972115|-115.890105
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|91dc1eec21bd12479b7c69a0789b8da6|2021-03-06|07:58:47|1614997727|shopping_net|69.91|0|fraud_Cormier LLC|47.067493|-115.848315
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|aa366e107b8949fcc8fd8056135c6726|2020-04-12|10:11:55|1586666515|gas_transport|78.25|0|fraud_Emard Inc|48.472995|-116.793404
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|236ddb54bb4e2cb5f798ba4e8dca6dbc|2021-07-14|01:42:08|1626207128|entertainment|67.76|0|fraud_Padberg-Rogahn|47.919513|-117.034302
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|c3421981848d840b3998b5b803d59ba4|2020-12-05|11:21:58|1607147518|misc_net|33.69|0|fraud_Kerluke PLC|47.917338|-116.098351
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|7e9ff916e1046f7f36183627c0d8c4a8|2020-07-02|00:47:12|1593631032|grocery_net|41.59|0|fraud_Kemmer-Reinger|47.246813|-116.743875
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|118f5a5ec1f65c6b537fe1a3afb5d8c1|2020-11-27|08:13:42|1606445022|misc_net|36.14|0|fraud_Huel-Langworth|47.628229|-116.904867
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|8e5e98d32370b70f6a32b6aec75b2a0c|2021-06-09|10:44:15|1623215655|shopping_pos|66.92|0|fraud_Dooley Inc|46.668409|-116.204981
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|b5926960bd82a55848534584a8db1a9a|2020-08-22|03:36:11|1598047571|grocery_pos|56.17|0|fraud_Kutch and Sons|48.178823|-116.262913
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|98256f71d681b69e4dd1dbbb79bf93df|2020-10-20|08:27:31|1603162651|misc_net|59.67|0|fraud_Zemlak Group|47.188377|-117.062272
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|8c7aeb701c5424d66e9af14511fa00a6|2020-12-27|09:34:29|1609041869|misc_pos|61.16|0|fraud_McDermott-Rice|47.713795|-117.386908
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|c350a3a9d7b6a55c3a55e078d8e049ff|2020-12-20|02:36:50|1608412010|misc_pos|58.75|0|fraud_Turcotte-Halvorson|46.648874|-117.142503
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|12bdc01d16ac88d0550444d03813d315|2020-08-11|02:56:11|1597094771|grocery_pos|54.39|0|fraud_Casper, Hand and Zulauf|46.898889|-115.909909
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|0658fe4e9b57731a2f57f1815a1ffd8b|2020-08-11|03:45:24|1597097724|grocery_pos|52.75|0|fraud_Casper, Hand and Zulauf|47.915354|-116.114705
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|f0253e6f15ea72d550614bad6eee981f|2021-07-03|08:41:57|1625281917|shopping_pos|101.37|0|fraud_Sawayn PLC|48.347872|-116.805632
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|4d0348a6dd81af6043f6e2bb90afb86a|2021-03-07|06:29:09|1615078749|shopping_net|93.33|0|fraud_Terry-Huel|47.593010|-116.001419
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|d6c8ca9da477f74f6ebdcf59e9e3d996|2020-06-15|08:22:39|1592189559|gas_transport|60.82|0|fraud_Zieme, Bode and Dooley|46.748398|-117.595085
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|074c1e615a476e8d7634f3f0595fbec1|2020-06-04|07:43:04|1591236784|gas_transport|54.92|0|fraud_Bartoletti-Wunsch|46.761458|-116.471586
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|82ffe29b2c46a9257c1d4d64ac471fa4|2021-02-28|03:27:17|1614463037|shopping_net|33.97|0|fraud_Altenwerth, Cartwright and Koss|47.705258|-116.661257
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|71e6baec15396d21a0d83a9c80cc7002|2020-06-09|07:54:13|1591669453|gas_transport|56.31|0|fraud_Bartoletti-Wunsch|46.964174|-116.215965
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|a6a8aced84452f3bc6e7cf34742411fc|2020-04-11|06:40:37|1586567437|gas_transport|79.12|0|fraud_Raynor, Feest and Miller|47.654067|-117.307901
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|cb9bae6948e98b6926ffd5ecd2dc82be|2020-06-28|05:39:46|1593302986|grocery_net|43.83|0|fraud_Smitham-Schiller|46.616460|-116.026627
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|d439d615605603bcc015174cf69ef97d|2021-05-07|03:17:38|1620337658|shopping_pos|78.32|0|fraud_Denesik and Sons|46.987121|-115.920890
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|fa4b44f822e7020da4d45533d6ebd243|2020-01-11|05:40:57|1578701457|gas_transport|76.45|0|fraud_Conroy-Cruickshank|46.901955|-117.452308
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|98028c2499dc458296403fdd54ca6130|2020-07-17|09:27:26|1594958246|grocery_pos|59.68|0|fraud_Kuhic Inc|47.850706|-116.561773
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|ad928c369f37ec33be68eb025cba8fcb|2020-11-17|06:39:32|1605575372|misc_net|44.42|0|fraud_Kerluke Inc|47.960971|-116.472706
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|b95fda5bba4d4e7dd36c5c6579675dab|2021-05-30|10:44:31|1622351671|shopping_pos|36.94|0|fraud_Baumbach, Hodkiewicz and Walsh|47.820916|-116.049976
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|f8b7e5c452c5ae17d79b5ac06c2a0358|2020-07-01|03:47:15|1593555435|grocery_net|44.85|0|fraud_Dach-Borer|46.611165|-115.844276
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|ad11665411c87b9ba5ee3a49bbce2c87|2021-01-12|11:21:52|1610430712|misc_pos|65.41|0|fraud_Haley Group|47.072916|-117.165637
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|4de33a40a1d70bdc8cc9e112d9bef341|2020-08-09|05:51:52|1596932512|grocery_pos|51.81|0|fraud_Rau and Sons|47.006776|-116.517252
873-82-0773|379147744735350|Patricia|Evans|F|71594 Gonzalez Highway Apt. 053|Harrison|ID|83833|47.5017|-116.7446|1164|Records manager|1948-01-01|586308326799|adults_50up_female_rural.json|03b0de48d00a75c6a25aad583fd02ecc|2020-10-19|03:57:08|1603060028|misc_net|55.15|0|fraud_Rodriguez, Yost and Jenkins|47.747052|-117.466909
