ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|0770d6614c3a531dd8e02b3b27ffcc68|2021-03-12|02:49:17|1615497557|gas_transport|18.06|1|fraud_Zieme, Bode and Dooley|40.390013|-85.602483
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|91f22fe2377086dad7f0e9ddeebff379|2021-03-12|23:10:05|1615570805|misc_net|356.42|1|fraud_Rohan, White and Aufderhar|40.037188|-84.787120
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|f59e72db08be945ed9d3879483d1a3f3|2021-03-13|23:19:42|1615657782|shopping_net|278.59|1|fraud_Baumbach, Feeney and Morar|40.577128|-84.829435
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|1209ea1b860090efe7bceedd0e2828df|2021-03-13|23:20:26|1615657826|shopping_net|739.55|1|fraud_Mohr-Bayer|40.660328|-85.481667
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|29677eb5e9f6110a0fc976646198b063|2021-03-13|22:12:33|1615653753|shopping_net|1016.05|1|fraud_Fisher-Schowalter|40.530809|-85.533337
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|bea7a248ea2ea85ac0bf099bcb308ee9|2021-03-12|23:26:36|1615571796|grocery_pos|936.19|1|fraud_Koepp-Witting|40.300812|-85.926930
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|222697b34759d22e1293004bb8621ae9|2021-03-13|23:33:40|1615658620|shopping_pos|963.25|1|fraud_Mayert Group|40.090647|-84.469944
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|29fddefedcbedc1910b4259719c5d922|2021-03-13|23:36:49|1615658809|shopping_pos|915.88|1|fraud_Roob, Conn and Tremblay|40.938613|-86.144326
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|733ff7406ac97b68496881544b1c559c|2021-03-12|23:27:20|1615571840|grocery_pos|730.12|1|fraud_Rau and Sons|39.954378|-84.814371
228-25-2045|213161133892607|Jose|Hunter|M|152 Daniels Flat|Losantville|IN|47354|40.0475|-85.2108|1129|Acupuncturist|1961-01-11|907463200274|adults_50up_male_rural.json|79684257ab60b1e3566a3887eb6c9654|2021-03-13|23:52:17|1615659737|personal_care|907.06|1|fraud_Kub PLC|39.095571|-86.046658
