ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|ae9aa8613cb2cb8854884db5796188a5|2021-10-23|00:51:08|1634930468|shopping_net|10.00|1|fraud_Kuhic LLC|29.855364|-80.884481
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|e05014ada21f279e1f3625df9ccf6381|2021-10-23|02:34:10|1634936650|gas_transport|336.47|1|fraud_Erdman-Kertzmann|29.248673|-82.477639
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|dfce0537f3f79fcd773113b651c97cd6|2021-10-23|02:42:40|1634937160|shopping_pos|898.84|1|fraud_Jast-McDermott|30.132791|-82.202920
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|eeb3a504586baa991f0325d4dc58184c|2021-10-23|01:51:46|1634934106|shopping_net|1020.57|1|fraud_Fisher-Schowalter|30.331598|-81.389360
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|0d831e2846382aa07c3996a5a977c41a|2021-10-23|02:48:18|1634937498|shopping_net|898.67|1|fraud_Gottlieb, Considine and Schultz|30.326558|-81.577905
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|05c2146106bbf7df963f7f758545580f|2021-10-23|02:59:20|1634938160|shopping_pos|855.58|1|fraud_Kris-Padberg|30.512965|-80.786547
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|06913570bba6056a5c8659ab4c1a3cae|2021-10-23|02:09:32|1634935172|shopping_net|927.32|1|fraud_Kozey-Boehm|30.017162|-81.192942
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|f5dd57381f0033dbd89755205fe9cc4a|2021-10-23|02:29:19|1634936359|grocery_pos|890.55|1|fraud_Deckow-O'Conner|30.041773|-82.496108
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|b2ce8c1f4ea18c0835a59155b9f54abc|2021-10-24|23:32:25|1635098545|kids_pets|17.59|1|fraud_Lubowitz-Walter|29.222151|-81.264161
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|6c423986bf17d3f2c89cafd91f1ac7ac|2021-10-24|22:41:00|1635095460|kids_pets|19.15|1|fraud_Windler LLC|28.778957|-82.646467
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|344099c9b9597678a2a5603525b369f6|2020-06-24|07:01:18|1592962278|gas_transport|45.16|0|fraud_Zieme, Bode and Dooley|30.432532|-81.172118
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|05cc3000a4d54bc538ebbc25d495fb12|2020-07-04|11:13:54|1593841434|grocery_net|67.00|0|fraud_Hintz-Bruen|30.470763|-82.381290
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|8a4d6835f428bc61b7a243354e8146e6|2020-04-18|01:22:39|1587153159|gas_transport|60.21|0|fraud_Conroy-Cruickshank|29.704207|-82.161709
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|3cc8169dcd886e86a22314b06dbfe88c|2020-01-19|10:57:03|1579411623|gas_transport|64.86|0|fraud_Jenkins, Hauck and Friesen|28.879524|-82.033747
001-28-0753|4661995305641840|Pamela|Lee|F|467 Wayne Neck Apt. 187|Hollister|FL|32147|29.6576|-81.7797|593|Designer, television/film set|1985-08-10|963852703688|adults_2550_female_rural.json|e5edcaf7309051de37c52c1fff6638fb|2020-04-24|09:05:49|1587699349|gas_transport|68.66|0|fraud_Marks Inc|29.237510|-82.042591
