ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|6f980e9c186ec76abad87a995d1a870d|2020-09-10|03:14:34|1599687874|grocery_pos|361.31|1|fraud_Huel, Hammes and Witting|37.047134|-83.396851
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|b935e27820d655403263c57a01696ab2|2020-09-11|16:48:32|1599823112|misc_net|802.00|1|fraud_Flatley-Durgan|36.712874|-83.710496
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|0cfdd91b68059796a771687922c6fe6b|2020-09-11|23:34:45|1599847485|shopping_net|1009.35|1|fraud_Towne, Greenholt and Koepp|37.198042|-83.134012
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|e58050c425c70d92b96652300544fbb5|2020-09-11|19:50:42|1599834042|shopping_net|776.99|1|fraud_Boyer-Reichert|37.029109|-83.568968
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|74647599c5890759ad509484939e9c6c|2020-09-11|22:14:30|1599842670|misc_net|1060.36|1|fraud_Brown PLC|37.608887|-82.584192
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|66155e7e843b89a61430738aa8136e31|2020-09-11|22:07:41|1599842261|food_dining|842.45|1|fraud_Feil, Hilpert and Koss|37.780189|-81.887824
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|fc0c192b47a885c46390ec06e6860f9e|2020-09-11|23:36:01|1599847561|entertainment|1007.96|1|fraud_Cormier, Stracke and Thiel|36.502002|-83.383097
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|072d0bd86c44f856338ff1db312cd2c9|2020-09-11|22:18:22|1599842902|shopping_net|574.96|1|fraud_Kerluke-Abshire|37.350614|-82.395010
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|a1512699ca2e82db6654ac88dc80aef4|2020-09-11|19:26:39|1599832599|misc_net|117.81|1|fraud_Herman, Treutel and Dickens|36.456205|-82.482956
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|7713cc0bc8604cfebf3b713366ef0736|2020-01-02|06:54:42|1577928282|gas_transport|43.02|0|fraud_Connelly, Reichert and Fritsch|36.690742|-83.233736
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|6b678318f65beea7efbe2ddd6cd7d706|2020-08-08|06:46:54|1596849414|grocery_pos|54.07|0|fraud_Bailey-Morar|36.845999|-83.609138
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|a7af74912890c306db22b6eac897f5c1|2021-04-16|08:10:36|1618540836|shopping_net|63.86|0|fraud_Volkman-Predovic|37.922747|-83.599100
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|36df0e3d1e500f6d7e6365aa8d37bfea|2021-05-21|08:57:05|1621567625|shopping_pos|85.80|0|fraud_Kuhn LLC|37.803079|-82.768472
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|619aa082f2c1103a8d195c4ae55522d6|2020-04-29|03:48:35|1588112315|gas_transport|25.13|0|fraud_Olson, Becker and Koch|36.375176|-82.078900
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|390cb44b025098fba940acc2e8dc342b|2021-01-09|01:11:06|1610134866|misc_pos|43.48|0|fraud_Hermann-Gaylord|37.512378|-82.701571
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|521773e100b66216b2aa0559f418efd1|2020-07-20|02:01:36|1595190696|grocery_pos|50.31|0|fraud_Wolf Inc|38.114277|-82.226672
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|dfdb6c34720ae74603ea0f860edcaa4f|2021-05-24|01:36:41|1621800401|shopping_pos|69.78|0|fraud_Morissette PLC|37.817374|-82.713445
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|1d61cf4f993feb05e8782033cfa0a958|2020-01-26|03:41:49|1579990309|gas_transport|68.39|0|fraud_Schmitt Inc|37.358916|-83.177330
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|831e16de66b871a5242f46df28baa8a4|2021-06-06|09:38:29|1622952509|shopping_pos|62.55|0|fraud_Barrows PLC|37.391288|-83.112601
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|6ec65918fbf0edb20b14862a38f5db4f|2020-04-05|02:13:22|1586033002|gas_transport|72.77|0|fraud_Lind, Huel and McClure|37.950365|-82.153324
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|067653bf0ef8a9c3e5dbf40140cfff3e|2021-02-03|05:59:23|1612312163|shopping_net|62.74|0|fraud_Baumbach, Feeney and Morar|36.898713|-82.188410
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|3ed039d3758613396064e74b4d128459|2021-01-16|06:20:26|1610758226|misc_pos|61.69|0|fraud_Flatley Group|37.728026|-82.605399
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|0e50e4bd92ccb5651105928bd4bc8380|2021-03-27|10:31:41|1616821301|shopping_net|55.96|0|fraud_Fisher-Schowalter|37.439629|-82.864346
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|0822c11a4ad2d2de13f4309b005ca4bd|2021-05-19|11:06:12|1621402572|shopping_pos|60.17|0|fraud_Bernhard, Grant and Langworth|37.682614|-82.687120
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|f13176c82373e2c57ef5844d1bbe831f|2021-07-03|04:22:37|1625266357|shopping_pos|59.23|0|fraud_Goyette, Howell and Collier|37.198008|-82.460317
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|b1d892c3704a11e5796115320bb44c8b|2021-05-23|09:49:20|1621743560|shopping_pos|74.01|0|fraud_Macejkovic-Lesch|36.556719|-83.176105
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|9f71ae21adbb81ddfbee4ca033726133|2021-07-01|02:09:31|1625085571|shopping_pos|63.41|0|fraud_Kuhn LLC|36.732725|-82.703081
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|efe7fcbcff90bec52f8ecebd37f8fc9f|2020-02-01|05:08:27|1580513907|gas_transport|43.73|0|fraud_Luettgen PLC|37.433269|-83.604347
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|74f3ae5949896e5eab25acda46152385|2020-01-24|04:07:23|1579819043|gas_transport|34.64|0|fraud_Olson, Becker and Koch|37.397529|-82.214766
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|e146adfae8594733024e6b82b453b94a|2021-02-25|06:48:06|1614215886|shopping_net|67.28|0|fraud_Gleason-Macejkovic|37.068411|-82.347905
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|0d5041a2eedd64d97205e0800abd7f55|2021-07-18|03:45:31|1626560131|entertainment|51.28|0|fraud_Grimes LLC|37.861526|-83.086419
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|19dfebfdcb01092e2d78c311a097b785|2021-02-26|02:05:15|1614285315|shopping_net|78.61|0|fraud_Greenholt, O'Hara and Balistreri|37.787310|-81.977757
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|8b094fd53a9a4e98c0f2244de6ba225b|2021-06-02|04:42:53|1622589173|shopping_pos|48.76|0|fraud_Mayert Group|36.947656|-82.822494
524-13-6294|4187794176342504|Kara|Walker|F|5978 Kristen Island|Thornton|KY|41855|37.1906|-82.7851|696|Radio producer|1969-08-31|347829148680|adults_50up_female_rural.json|02534d873c595f531d473c39a77d9342|2020-11-18|11:42:38|1605679958|misc_net|67.79|0|fraud_Kuphal-Bartoletti|37.139995|-83.279053
