ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|43375c492490ed084118af11d1a82d88|2022-10-18|03:39:58|1666044598|grocery_pos|13.91|1|fraud_Rau and Sons|44.314108|-83.907453
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|e82ec2352ccb85f1f894f6c43e954c77|2022-10-18|08:20:51|1666061451|grocery_net|309.89|1|fraud_Hills-Olson|44.000121|-82.102497
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|7debc4d42568b6df057af6f2b7436397|2022-10-19|23:25:45|1666202145|kids_pets|353.65|1|fraud_Larkin Ltd|43.505172|-82.627510
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|7277d1cb487944801d3d0e52fc774798|2022-10-19|22:23:15|1666198395|shopping_net|50.46|1|fraud_Kozey-Boehm|43.094711|-83.944876
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|292e9aa4f5d24494f3744e01e38d1394|2022-10-18|22:18:53|1666111733|grocery_pos|923.23|1|fraud_Schamberger-O'Keefe|44.089931|-83.186307
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|0eccf1987edef2c34ef87d8b3ee5a60b|2022-10-19|23:04:44|1666200884|shopping_pos|748.71|1|fraud_Beier-Hyatt|43.686875|-83.184393
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|2f01e3fa614f9fb115b597c7646a2492|2022-10-19|23:26:20|1666202180|misc_pos|4.38|1|fraud_Torp-Lemke|43.211542|-83.354162
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|eee634f9763cdc2a8b1bc73af3e1b854|2020-07-13|07:06:49|1594604209|grocery_pos|69.29|0|fraud_Murray-Smitham|44.754073|-83.932084
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|7dfd018062ebcec14c259e6598dfd6f1|2021-05-10|08:54:50|1620617090|shopping_pos|64.17|0|fraud_Torphy-Goyette|43.172292|-83.550512
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|4272f9c701e8be1295ee696b969a6d21|2020-10-27|05:09:04|1603755544|misc_net|40.99|0|fraud_Bednar Group|43.234824|-83.382503
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|fa46b36de5ef309c377ba3d6cd85a5fe|2021-06-17|06:52:14|1623892934|shopping_pos|57.97|0|fraud_Bahringer, Schoen and Corkery|44.956335|-83.382765
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|4e34e39e63e16239bcbbf0198207bd79|2020-04-18|01:00:05|1587151805|gas_transport|56.58|0|fraud_Harber Inc|43.389157|-83.600781
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|a83bae35dac91588cc2727a74282d8d3|2021-03-20|11:29:18|1616219958|shopping_net|48.33|0|fraud_Terry-Huel|44.965940|-82.999617
736-96-0654|377980660392059|Brett|Knapp|M|745 Gomez Gateway|Port Austin|MI|48467|44.0223|-82.9984|2337|Health and safety inspector|1964-05-25|860909044631|adults_50up_male_rural.json|5fe4bfa36ab1bd77235e14f012a0b266|2021-02-12|03:17:31|1613080051|shopping_net|52.93|0|fraud_Ruecker, Beer and Collier|43.334868|-83.849228
